"long","lat"
34.7226122023538,-0.342087305174209
34.5560559830628,-0.330423612287268
34.6142893224955,-0.566905758599751
34.7221476039849,-0.284584408882074
34.6864922219887,-0.368002147902735
34.844404274039,-0.531846596184187
34.7323225349188,-0.333199906302616
34.7767463759519,-0.105502371815965
34.5924500187859,-0.156417048326693
34.8394129849039,-0.537998117296956
34.5615340963006,-0.136214388441294
34.6427237259224,-0.505098931980319
34.7180818016641,-0.196749342163093
34.6271297959611,-0.238818534323946
34.6373755199835,-0.497509965929203
34.6649505007081,-0.311587444180623
34.5742048708722,-0.22462597398553
34.6642688254826,-0.454958573821932
34.5560323422775,-0.104565540351905
34.7406955262646,-0.262646090378985
34.8644040509127,-0.272718596528284
34.5701451135799,-0.359528040420264
34.7924749652855,-0.348004214605316
34.7344462865032,-0.400423039938323
34.6703273713589,-0.56565675875172
34.5841963910498,-0.290701282117516
34.8019293099642,-0.217330280714668
34.6787317119539,-0.113741123606451
34.648480720818,-0.139254651754163
34.8499113618396,-0.474916219851002
34.6738389229402,-0.557591399783269
34.6760547106154,-0.241481077764183
34.8714607927017,-0.121809249301441
34.6178265188821,-0.461021528253332
34.7076897149906,-0.382554919249378
34.8887239234522,-0.127145387022756
34.7530046004802,-0.141664147051051
34.8833076663315,-0.493880242248997
34.8545415915549,-0.390546031901613
34.7092735054903,-0.159462852776051
34.7863662537187,-0.200185505463742
34.7962570931762,-0.502496204944327
34.8831171655096,-0.503890692396089
34.5804546732455,-0.531982429116033
34.6193656792864,-0.291886841203086
34.8582290672697,-0.375543760508299
34.7264303088188,-0.404139811429195
34.6822031938471,-0.196501761465333
34.7521402841434,-0.532830475503579
34.7289513836615,-0.289515147008933
34.7648926773109,-0.230625025951304
34.8511633064598,-0.530595727870241
34.651574794855,-0.465559344179928
34.843143177405,-0.11457140641287
34.5745022011921,-0.148917857930064
34.7530792488717,-0.599593584565446
34.787246329803,-0.543135143024847
34.7167226416059,-0.291538541810587
34.5818850393407,-0.579969168780372
34.8599955954589,-0.137765716202557
34.8806187785231,-0.147889315872453
34.8126860504039,-0.208834483078681
34.8848543859087,-0.204165663360618
34.8910208556801,-0.144913653866388
34.7481878006831,-0.177392038423568
34.8709709062241,-0.476409139484167
34.5862116727047,-0.502904663933441
34.8687700890936,-0.55483019691892
34.8046805553138,-0.504761472716928
34.614110980276,-0.523007853562012
34.6365573666058,-0.211445837304927
34.8151839187369,-0.110925119393505
34.6457999964245,-0.513505412987433
34.649124704022,-0.24217582764104
34.6673269129358,-0.446170717151836
34.5704110383056,-0.542061958601698
34.5723844548687,-0.228828147426248
34.7693710210733,-0.528965241299011
34.7427981919609,-0.442307019745931
34.6038105225191,-0.213888660096563
34.6633972862735,-0.434451574017294
34.8465715601109,-0.388981481222436
34.6287559745833,-0.165413148025982
34.5673149310052,-0.302042572782375
34.7213125731796,-0.339987254142761
34.5567684628069,-0.150723760388792
34.5635538298637,-0.124546926957555
34.5526089998893,-0.595897243032232
34.7265779033303,-0.285687868739478
34.8095524550416,-0.369425137201324
34.6684856222942,-0.100158593058586
34.6541785731912,-0.419439786137082
34.6642902612686,-0.118552152672783
34.6570124090649,-0.571784818801098
34.7569427513517,-0.14212051758077
34.8501966588199,-0.4539419088047
34.5631413488649,-0.568036399921402
34.7032951556146,-0.106429640809074
34.6345765267499,-0.1655467947945
34.7793171145953,-0.10501323165372
34.613891942706,-0.304956497065723
34.7008675012737,-0.388100943667814
34.7566088727675,-0.20421464103274
34.8644052969292,-0.45699236614164
34.5793952978216,-0.17301753887441
34.7551285546273,-0.342026618681848
34.7685044262558,-0.478172536147758
34.5656990327872,-0.303342425404116
34.8932741801254,-0.294836149225011
34.7141873222776,-0.425339624308981
34.8016715250909,-0.431199713866226
34.7955805525184,-0.35478003511671
34.6462642933242,-0.423315546265803
34.7788531322964,-0.178782931319438
34.873735969048,-0.107405443117022
34.6514250028878,-0.251878168224357
34.8208452347666,-0.599024598975666
34.7907053904608,-0.551152093242854
34.6982292555273,-0.585627611167729
34.8136023584753,-0.468772033718415
34.589413403254,-0.369159284885973
34.7283535324968,-0.440175674296916
34.8520649767481,-0.485063774883747
34.876047339011,-0.449851197446696
34.8968482013792,-0.12958049159497
34.6083262988366,-0.24379635208752
34.8718815913424,-0.446144730458036
34.7518839052878,-0.539932196983136
34.6269739365205,-0.175246846303344
34.6048730177805,-0.576574924075976
34.8346983158961,-0.48255970843602
34.5572328855284,-0.350447902013548
34.6644893178716,-0.170769210462458
34.6588785309345,-0.230185634363443
34.5675273342058,-0.341694612428546
34.8657244095579,-0.117017697216943
34.6247849321924,-0.395587808126584
34.7206507988274,-0.211082038725726
34.7576379426755,-0.423772680014372
34.8552233145572,-0.135650245263241
34.75216523977,-0.568006267561577
34.8852861075662,-0.311774269468151
34.7992519805208,-0.378333290130831
34.8877286659554,-0.588994526327588
34.836133749038,-0.522837678575888
34.7298617667519,-0.136430329200812
34.5590083185583,-0.209245171886869
34.8722827891819,-0.293737912457436
34.7222566968761,-0.104724924452603
34.556673102919,-0.532979434379376
34.5585586682893,-0.599424158595502
34.6387840867974,-0.586323288409039
34.7515403570607,-0.403779775043949
34.6455711257644,-0.310533679230139
34.8472099209204,-0.347786717372946
34.7811687148176,-0.378179076150991
34.5954182640649,-0.250016889092512
34.5736280974001,-0.514488371228799
34.6684542506002,-0.24362139638979
34.5813581185415,-0.574243920645677
34.6556848160923,-0.553365760040469
34.6986193348654,-0.391001784848049
34.851674317196,-0.348492716113105
34.8955810281448,-0.216564025403932
34.5570268567651,-0.303907377785072
34.8569694236852,-0.198076358204707
34.8886752549559,-0.398759450321086
34.7162406496704,-0.257546691480093
34.8933953032829,-0.393555325246416
34.8260504251346,-0.413638979103416
34.6267441688105,-0.579699503281154
34.772164333798,-0.474455109238625
34.6472490795888,-0.243477199599147
34.6172679700889,-0.344266343768686
34.781163187325,-0.568717495910823
34.6737236025743,-0.30136583771091
34.5679229287431,-0.26249202482868
34.7838331502862,-0.185422802250832
34.8624049292877,-0.202075322763994
34.8397101221606,-0.572913242294453
34.7585363091901,-0.119173429813236
34.6926335478202,-0.324273904692382
34.7359135924838,-0.193105091364123
34.8983355434611,-0.178962510102428
34.6022972152568,-0.223332288581878
34.5820714088157,-0.134471342107281
34.667924350407,-0.58446503886953
34.7376397261396,-0.345413396391086
34.7682384921238,-0.368879295443185
34.7994924886152,-0.320298211439513
34.6840279484168,-0.15010682833381
34.6908888443373,-0.237083670124412
34.5548432916403,-0.5199765851954
34.5909987156279,-0.49006983442232
34.7770419225097,-0.31988203341607
34.7356360909529,-0.418811203702353
34.8315002966672,-0.48257122435607
34.7824648696929,-0.116860037459992
34.7596266930923,-0.173924003168941
34.757958616782,-0.161369195580482
34.8047320585698,-0.467134801577777
